transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_category
3404,5012,2021-02-14,15770.25,Credit,Utilities
3405,5012,2022-11-13,5994.96,Credit,Fuel
3406,5012,2022-04-17,5389.2,Credit,Fuel
3407,5012,2022-05-30,276.43,Debit,Healthcare
3408,5012,2023-04-22,1794.32,Payment,Utilities
3409,5012,2022-12-01,2031.88,Debit,Healthcare
3410,5012,2022-08-17,919.24,Transfer,Utilities
3411,5012,2021-03-09,150.22,Transfer,Dining
3412,5012,2021-09-15,440.95,Transfer,Online Shopping
3413,5012,2021-11-29,53.05,Transfer,Utilities
3414,5012,2022-10-03,496.81,Debit,Healthcare
3415,5012,2022-07-02,66.53,Debit,Dining
3416,5012,2021-05-22,358.21,Debit,Online Shopping
3417,5012,2021-12-28,6677.82,Debit,Entertainment
3418,5012,2021-10-08,1688.67,Transfer,Online Shopping
3419,5012,2022-12-02,634.62,Debit,Fuel
3420,5012,2021-12-04,4278.87,Credit,Healthcare
3421,5012,2021-12-18,553.25,Transfer,Online Shopping
3422,5012,2021-10-22,76.72,Transfer,Entertainment
3423,5012,2021-01-24,178.17,Transfer,Dining
3424,5012,2022-11-03,2418.95,Payment,Entertainment
3425,5012,2023-02-09,2712.71,Payment,Online Shopping
3426,5012,2022-11-10,3880.54,Payment,Utilities
3427,5012,2022-07-25,5515.12,Payment,Fuel
3428,5012,2021-11-07,210.42,Debit,Grocery
3429,5012,2022-05-30,269.7,Transfer,Grocery
3430,5012,2022-12-12,2357.16,Credit,Online Shopping
3431,5012,2021-01-05,615.12,Debit,Online Shopping
3432,5012,2021-10-16,533.23,Debit,Grocery
3433,5012,2022-01-26,119.0,Transfer,Grocery
3434,5012,2022-09-05,1684.51,Debit,Dining
3435,5012,2022-05-15,487.83,Debit,Online Shopping
3436,5152,2021-08-01,1335.9,Transfer,Online Shopping
3437,5152,2021-03-25,748.88,Debit,Healthcare
3438,5152,2021-09-17,1266.66,Debit,Dining
3439,5152,2022-01-11,2614.29,Payment,Fuel
3440,5152,2022-05-12,2336.04,Debit,Online Shopping
3441,5152,2022-03-01,428.88,Debit,Education
3442,5152,2021-02-01,998.9,Debit,Healthcare
3443,5152,2023-04-28,91.29,Debit,Entertainment
3444,5152,2022-02-01,1022.28,Transfer,Grocery
3445,5152,2021-06-22,15680.45,Credit,Healthcare
3446,5152,2022-10-05,10954.08,Payment,Grocery
3447,5152,2021-05-02,1539.53,Debit,Healthcare
3448,5126,2022-05-29,5865.21,Credit,Grocery
3449,5126,2021-05-14,242.17,Transfer,Online Shopping
3450,5126,2021-07-11,4292.69,Payment,Online Shopping
3451,5126,2021-09-07,242.54,Debit,Online Shopping
3452,5126,2021-08-14,436.75,Debit,Utilities
3453,5126,2021-05-25,392.24,Debit,Entertainment
3454,5126,2022-06-18,495.75,Debit,Online Shopping
3455,5126,2022-05-11,210.69,Debit,Dining
3456,5126,2021-06-24,39215.36,Credit,Entertainment
3457,5126,2022-03-11,1695.53,Payment,Grocery
3458,5126,2022-02-27,262.99,Debit,Education
3459,5126,2023-05-30,174.76,Debit,Dining
3460,5126,2023-01-20,5572.0,Payment,Online Shopping
3461,5126,2021-09-21,898.62,Debit,Online Shopping
3462,5126,2021-07-05,743.88,Debit,Fuel
3463,5126,2022-10-31,436.15,Debit,Dining
3464,5126,2023-03-31,13422.86,Credit,Online Shopping
3465,5126,2022-04-04,605.64,Debit,Online Shopping
3466,5126,2021-03-16,7042.74,Payment,Healthcare
3467,5126,2021-11-18,401.3,Debit,Utilities
3468,5126,2022-09-05,221.0,Debit,Education
3469,5126,2022-10-17,3608.39,Payment,Healthcare
3470,5126,2022-06-27,4156.7,Credit,Online Shopping
3471,5126,2022-05-02,160.2,Debit,Dining
3472,5126,2022-11-16,4521.48,Debit,Healthcare
3473,5126,2023-04-04,1162.73,Transfer,Utilities
3474,5126,2022-10-24,1037.72,Transfer,Dining
3475,5126,2021-05-12,2567.6,Payment,Online Shopping
3476,5126,2022-05-20,322.45,Debit,Utilities
3477,5126,2021-06-25,2330.12,Payment,Utilities
3478,5009,2023-05-19,1511.01,Payment,Utilities
3479,5009,2022-05-24,133.0,Debit,Online Shopping
3480,5009,2022-10-23,303.03,Debit,Healthcare
3481,5009,2021-12-07,4014.41,Payment,Education
3482,5009,2021-05-17,5740.84,Payment,Dining
3483,5009,2021-09-20,175.06,Debit,Grocery
3484,5009,2022-08-16,574.92,Transfer,Online Shopping
3485,5009,2023-05-14,1957.06,Payment,Online Shopping
3486,5009,2022-03-29,3763.39,Payment,Utilities
3487,5009,2022-05-12,2846.33,Payment,Grocery
3488,5118,2022-12-12,2624.51,Payment,Entertainment
3489,5118,2021-05-26,1850.45,Payment,Fuel
3490,5118,2022-10-11,59.38,Transfer,Education
3491,5118,2021-06-21,136.29,Debit,Fuel
3492,5118,2023-03-01,4131.08,Payment,Online Shopping
3493,5118,2022-11-04,742.76,Debit,Online Shopping
3494,5118,2021-05-25,170.76,Debit,Healthcare
3495,5118,2022-04-08,1575.76,Payment,Dining
3496,5118,2021-04-01,2253.4,Payment,Online Shopping
3497,5118,2022-09-05,65.35,Transfer,Grocery
3498,5118,2023-04-29,1812.33,Payment,Fuel
3499,5118,2022-07-10,132.83,Transfer,Grocery
3500,5118,2021-06-03,4572.47,Payment,Utilities
3501,5118,2021-09-28,599.34,Debit,Online Shopping
3502,5118,2022-03-09,531.85,Debit,Entertainment
3503,5118,2023-04-04,19142.05,Credit,Dining
3504,5118,2022-04-13,3240.75,Payment,Utilities
3505,5118,2021-05-12,2764.54,Credit,Utilities
3506,5118,2023-02-14,3690.97,Payment,Dining
3507,5118,2023-05-03,365.89,Debit,Entertainment
3508,5118,2022-07-17,995.22,Debit,Education
3509,5118,2022-02-03,824.27,Debit,Utilities
3510,5118,2023-03-23,260.29,Debit,Online Shopping
3511,5118,2021-03-20,201.79,Debit,Grocery
3512,5118,2021-03-13,704.46,Debit,Online Shopping
3513,5118,2022-01-20,3949.65,Payment,Fuel
3514,5118,2023-02-19,550.19,Debit,Fuel
3515,5118,2021-02-19,56.34,Debit,Online Shopping
3516,5118,2022-11-01,3352.16,Transfer,Online Shopping
3517,5118,2021-02-04,309.65,Debit,Online Shopping
3518,5118,2023-06-18,2258.66,Payment,Dining
3519,5118,2023-02-07,1673.08,Payment,Online Shopping
3520,5118,2023-01-15,1591.32,Payment,Grocery
3521,5118,2023-05-14,175.59,Debit,Utilities
3522,5118,2022-09-26,545.14,Debit,Utilities
3523,5118,2022-02-11,4040.17,Payment,Utilities
3524,5118,2022-04-03,4486.92,Credit,Online Shopping
3525,5118,2022-01-01,2144.93,Payment,Fuel
3526,5118,2023-03-14,376.11,Debit,Healthcare
3527,5268,2022-03-18,3640.94,Payment,Entertainment
3528,5268,2023-03-27,24913.84,Credit,Online Shopping
3529,5268,2022-06-28,2797.84,Payment,Online Shopping
3530,5268,2023-01-30,26.5,Debit,Utilities
3531,5268,2021-07-01,513.66,Debit,Online Shopping
3532,5268,2023-04-07,228.59,Debit,Fuel
3533,5268,2022-01-24,665.34,Debit,Dining
3534,5268,2021-01-11,1842.81,Payment,Utilities
3535,5268,2022-05-31,213.89,Debit,Utilities
3536,5268,2022-03-20,166.65,Transfer,Fuel
3537,5268,2023-01-04,1113.28,Payment,Fuel
3538,5268,2021-06-23,4409.81,Payment,Education
3539,5268,2022-05-30,1983.28,Payment,Utilities
3540,5268,2021-08-03,70135.23,Credit,Online Shopping
3541,5268,2022-05-26,237.42,Debit,Entertainment
3542,5268,2022-01-14,131.68,Debit,Healthcare
3543,5268,2022-09-13,23661.63,Credit,Entertainment
3544,5268,2023-06-20,5847.7,Transfer,Healthcare
3545,5268,2023-04-12,26787.75,Credit,Grocery
3546,5268,2023-01-21,2490.79,Payment,Online Shopping
3547,5268,2022-11-14,605.7,Transfer,Online Shopping
3548,5268,2022-09-09,133.12,Debit,Fuel
3549,5268,2021-09-09,415.74,Transfer,Education
3550,5268,2023-03-18,13964.02,Credit,Healthcare
3551,5268,2022-03-10,3396.0,Payment,Grocery
3552,5268,2021-08-07,1109.49,Debit,Fuel
3553,5268,2022-01-22,256.54,Debit,Utilities
3554,5268,2021-12-27,6446.12,Credit,Dining
3555,5268,2022-04-02,703.28,Transfer,Grocery
3556,5268,2021-02-01,7967.01,Credit,Education
3557,5268,2022-09-30,2693.42,Debit,Online Shopping
3558,5268,2023-02-06,8587.92,Credit,Entertainment
3559,5268,2022-03-10,97.87,Debit,Utilities
3560,5268,2022-03-06,318.26,Debit,Grocery
3561,5268,2021-12-07,7418.27,Credit,Utilities
3562,5268,2023-06-11,4426.51,Credit,Online Shopping
3563,5268,2022-09-05,175.05,Debit,Utilities
3564,5268,2023-03-26,194.75,Debit,Online Shopping
3565,5457,2022-08-31,3074.66,Payment,Dining
3566,5457,2021-05-24,1605.65,Debit,Education
3567,5457,2021-10-05,443.46,Debit,Dining
3568,5457,2021-09-07,345.14,Debit,Utilities
3569,5457,2021-08-21,742.18,Transfer,Healthcare
3570,5457,2023-05-08,353.87,Debit,Online Shopping
3571,5457,2023-06-21,23236.9,Credit,Online Shopping
3572,5457,2021-05-28,302.06,Debit,Grocery
3573,5457,2021-06-01,170.65,Debit,Utilities
3574,5457,2022-02-11,6270.62,Payment,Utilities
3575,5457,2022-06-21,314.06,Debit,Dining
3576,5457,2022-01-13,4799.64,Payment,Online Shopping
3577,5204,2023-01-10,3457.75,Payment,Healthcare
3578,5204,2023-04-13,3209.9,Credit,Dining
3579,5204,2021-08-13,410.18,Transfer,Entertainment
3580,5204,2023-02-11,15393.78,Credit,Online Shopping
3581,5204,2022-02-04,3223.16,Debit,Online Shopping
3582,5204,2021-03-15,81.66,Debit,Grocery
3583,5204,2021-05-06,276.52,Transfer,Dining
3584,5204,2021-10-30,707.99,Debit,Grocery
3585,5204,2023-01-05,128.33,Debit,Education
3586,5204,2022-09-26,2217.8,Payment,Grocery
3587,5204,2021-08-09,2242.19,Debit,Utilities
3588,5204,2022-10-29,280.7,Debit,Utilities
3589,5204,2023-02-06,79.18,Debit,Grocery
3590,5204,2021-03-31,1619.81,Payment,Utilities
3591,5204,2021-07-25,3888.45,Payment,Entertainment
3592,5204,2023-06-01,214.64,Transfer,Entertainment
3593,5204,2023-04-03,943.1,Debit,Fuel
3594,5204,2022-07-16,3487.15,Payment,Fuel
3595,5204,2023-01-22,3036.38,Payment,Online Shopping
3596,5204,2022-04-27,4449.65,Credit,Grocery
3597,5204,2021-01-05,339.06,Debit,Online Shopping
3598,5204,2022-08-22,11949.14,Credit,Entertainment
3599,5204,2023-04-12,90.97,Debit,Online Shopping
3600,5204,2022-01-02,1205.79,Debit,Online Shopping
3601,5204,2022-09-11,2894.6,Payment,Utilities
3602,5204,2022-09-30,471.39,Debit,Online Shopping
3603,5204,2021-05-20,230.24,Debit,Healthcare
3604,5204,2022-05-14,1131.17,Debit,Online Shopping
3605,5204,2022-11-24,653.02,Debit,Grocery
3606,5204,2022-09-23,78.2,Debit,Utilities
3607,5204,2022-12-20,469.08,Debit,Education
3608,5204,2021-08-14,366.87,Debit,Online Shopping
3609,5204,2021-12-06,4994.66,Payment,Fuel
3610,5204,2021-06-29,4011.11,Payment,Utilities
3611,5204,2023-04-13,1332.39,Transfer,Utilities
3612,5204,2021-01-28,204.02,Debit,Grocery
3613,5204,2021-10-07,26372.21,Credit,Healthcare
3614,5204,2023-02-14,1239.85,Transfer,Grocery
3615,5204,2022-07-16,5095.35,Payment,Fuel
3616,5204,2021-12-23,8175.05,Payment,Online Shopping
3617,5204,2021-03-27,1576.0,Payment,Entertainment
3618,5204,2023-04-25,161.58,Debit,Utilities
3619,5204,2021-07-15,6576.56,Payment,Dining
3620,5204,2023-04-14,3705.98,Payment,Dining
3621,5461,2022-12-02,165.48,Debit,Fuel
3622,5461,2023-05-17,188.99,Debit,Online Shopping
3623,5461,2022-11-01,182.6,Debit,Grocery
3624,5461,2023-03-06,1054.16,Debit,Utilities
3625,5461,2023-05-16,1576.81,Payment,Dining
3626,5461,2023-02-05,8907.81,Credit,Healthcare
3627,5461,2022-11-29,3337.44,Payment,Online Shopping
3628,5461,2023-06-10,2424.61,Payment,Dining
3629,5461,2022-07-30,4528.03,Credit,Healthcare
3630,5461,2022-11-19,170.96,Transfer,Grocery
3631,5461,2021-08-18,4649.65,Payment,Education
3632,5461,2022-04-06,181.79,Debit,Healthcare
3633,5461,2022-05-14,526.48,Transfer,Utilities
3634,5461,2022-05-01,9007.42,Payment,Online Shopping
3635,5461,2022-11-02,333.91,Debit,Grocery
3636,5461,2022-09-14,4567.99,Payment,Dining
3637,5461,2021-07-25,98.43,Transfer,Dining
3638,5461,2022-12-27,153.24,Transfer,Online Shopping
3639,5461,2021-04-07,10161.76,Credit,Utilities
3640,5461,2023-03-14,598.18,Debit,Fuel
3641,5461,2021-01-29,3694.76,Payment,Online Shopping
3642,5461,2023-01-28,781.8,Debit,Entertainment
3643,5461,2022-10-20,2003.28,Debit,Dining
3644,5461,2022-10-23,303.67,Debit,Dining
3645,5461,2022-09-07,533.47,Debit,Fuel
3646,5461,2023-02-21,12886.94,Credit,Fuel
3647,5461,2023-03-17,318.92,Debit,Utilities
3648,5461,2022-03-15,17181.72,Credit,Education
3649,5461,2023-06-05,207.09,Debit,Healthcare
3650,5461,2021-01-22,11589.6,Credit,Grocery
3651,5461,2022-07-25,1099.3,Debit,Education
3652,5461,2021-12-19,3795.38,Credit,Healthcare
3653,5461,2021-12-31,3237.11,Payment,Education
3654,5461,2021-12-10,786.38,Transfer,Utilities
3655,5461,2022-12-24,101.57,Debit,Online Shopping
3656,5461,2022-03-07,2828.63,Credit,Entertainment
3657,5461,2021-11-07,373.5,Debit,Utilities
3658,5461,2023-03-27,250.18,Transfer,Online Shopping
3659,5461,2022-12-04,7796.75,Transfer,Entertainment
3660,5390,2022-08-26,1663.83,Transfer,Utilities
3661,5390,2023-02-06,216.25,Debit,Dining
3662,5390,2022-02-17,4013.44,Payment,Dining
3663,5390,2021-01-22,177.26,Debit,Online Shopping
3664,5390,2021-12-27,2104.47,Payment,Fuel
3665,5390,2022-06-14,104.39,Debit,Dining
3666,5390,2023-03-23,2300.33,Payment,Utilities
3667,5390,2021-03-26,6088.1,Credit,Grocery
3668,5390,2021-08-27,299.45,Debit,Dining
3669,5390,2022-10-08,4756.53,Credit,Education
3670,5390,2021-04-24,12077.42,Credit,Entertainment
3671,5390,2021-08-04,3577.39,Credit,Online Shopping
3672,5390,2022-03-16,1201.5,Debit,Online Shopping
3673,5390,2021-11-23,236.26,Debit,Online Shopping
3674,5390,2021-08-19,6206.32,Credit,Online Shopping
3675,5390,2021-07-14,2653.52,Payment,Healthcare
3676,5390,2023-05-20,60.67,Debit,Dining
3677,5390,2023-01-23,5083.67,Payment,Online Shopping
3678,5390,2021-09-29,4983.52,Debit,Entertainment
3679,5390,2021-11-06,106.85,Transfer,Entertainment
3680,5390,2023-02-23,6367.35,Credit,Dining
3681,5390,2023-02-01,1111.85,Debit,Utilities
3682,5390,2021-08-28,264.7,Debit,Grocery
3683,5390,2023-05-06,1594.01,Payment,Entertainment
3684,5681,2022-09-19,299.16,Debit,Online Shopping
3685,5681,2021-11-13,175.46,Debit,Online Shopping
3686,5681,2023-05-23,156.98,Debit,Utilities
3687,5681,2021-11-11,5448.79,Payment,Entertainment
3688,5681,2022-11-20,3769.77,Credit,Utilities
3689,5681,2023-01-06,2869.5,Credit,Utilities
3690,5681,2022-07-05,20751.74,Credit,Online Shopping
3691,5681,2022-10-24,2926.32,Credit,Utilities
3692,5681,2022-06-02,579.6,Debit,Online Shopping
3693,5681,2021-10-24,2115.56,Payment,Online Shopping
3694,5681,2022-01-04,84.75,Debit,Entertainment
3695,5681,2022-06-07,585.21,Debit,Dining
3696,5681,2023-01-09,294.79,Debit,Utilities
3697,5681,2021-07-23,3916.56,Payment,Online Shopping
3698,5681,2022-10-06,122.93,Transfer,Fuel
3699,5681,2022-11-01,4688.64,Payment,Education
3700,5681,2023-06-10,11875.67,Credit,Online Shopping
3701,5681,2021-09-23,703.63,Debit,Healthcare
3702,5681,2023-01-15,231.3,Debit,Entertainment
3703,5681,2023-04-04,3157.97,Payment,Grocery
3704,5681,2021-10-27,7695.77,Credit,Online Shopping
3705,5681,2022-04-17,124.17,Debit,Dining
3706,5681,2023-06-27,8143.33,Payment,Healthcare
3707,5681,2022-06-01,4287.21,Payment,Online Shopping
3708,5681,2022-06-28,294.29,Debit,Dining
3709,5681,2022-02-07,578.67,Debit,Grocery
3710,5681,2021-10-11,39440.94,Credit,Grocery
3711,5681,2021-07-24,2474.62,Payment,Online Shopping
3712,5681,2022-03-08,7637.71,Payment,Dining
3713,5681,2021-07-31,203.25,Transfer,Entertainment
3714,5681,2021-12-04,346.82,Debit,Entertainment
3715,5681,2023-01-07,1566.5,Debit,Utilities
3716,5681,2022-05-20,1492.01,Transfer,Healthcare
3717,5681,2023-04-19,1040.25,Credit,Grocery
3718,5681,2022-02-15,703.95,Debit,Healthcare
3719,5681,2022-08-03,262.44,Debit,Online Shopping
3720,5681,2021-01-14,680.97,Debit,Education
3721,5681,2023-01-12,1096.44,Debit,Grocery
3722,5681,2022-10-15,485.26,Debit,Entertainment
3723,5681,2023-05-28,5827.5,Debit,Utilities
3724,5681,2022-08-01,171.1,Debit,Utilities
3725,5681,2021-01-13,1068.01,Payment,Grocery
3726,5681,2021-06-18,560.14,Debit,Fuel
3727,5681,2022-03-10,562.49,Transfer,Online Shopping
3728,5681,2021-01-18,25769.26,Credit,Utilities
3729,5681,2021-05-27,131.89,Transfer,Online Shopping
3730,5681,2023-01-18,1117.59,Debit,Dining
3731,5681,2021-01-18,766.43,Debit,Fuel
3732,5370,2022-03-30,372.08,Debit,Online Shopping
3733,5370,2022-05-13,7174.92,Credit,Grocery
3734,5370,2021-11-20,1417.71,Debit,Grocery
3735,5370,2021-08-07,123.22,Debit,Online Shopping
3736,5370,2021-05-23,371.26,Debit,Online Shopping
3737,5370,2023-03-15,8462.65,Credit,Education
3738,5370,2022-10-17,3996.62,Payment,Fuel
3739,5370,2021-10-15,15299.16,Credit,Utilities
3740,5370,2021-07-06,354.41,Transfer,Utilities
3741,5370,2021-12-30,1471.5,Payment,Online Shopping
3742,5370,2021-11-27,303.98,Transfer,Utilities
3743,5370,2022-08-01,1223.09,Transfer,Grocery
3744,5370,2022-08-15,4186.21,Credit,Online Shopping
3745,5370,2023-04-28,3250.79,Payment,Entertainment
3746,5370,2021-01-12,202.05,Transfer,Entertainment
3747,5370,2022-03-29,10577.2,Credit,Entertainment
3748,5370,2022-10-08,21855.08,Credit,Entertainment
3749,5370,2022-07-13,1276.47,Debit,Entertainment
3750,5370,2021-06-16,2177.65,Debit,Education
3751,5370,2022-01-30,6123.84,Credit,Healthcare
3752,5370,2021-09-10,1646.87,Payment,Online Shopping
3753,5370,2022-10-07,92.53,Debit,Grocery
3754,5370,2023-06-20,1374.1,Payment,Healthcare
3755,5370,2021-10-13,1618.87,Debit,Utilities
3756,5370,2023-01-17,4441.31,Payment,Grocery
3757,5370,2022-12-26,973.14,Transfer,Utilities
3758,5370,2022-05-12,542.49,Debit,Online Shopping
3759,5370,2023-04-22,1818.87,Payment,Fuel
3760,5181,2023-02-22,960.99,Debit,Dining
3761,5181,2023-01-11,152.96,Transfer,Grocery
3762,5181,2022-02-28,77.99,Transfer,Online Shopping
3763,5181,2021-01-17,4539.41,Payment,Online Shopping
3764,5181,2023-03-11,227.66,Transfer,Online Shopping
3765,5181,2021-07-30,1636.24,Transfer,Grocery
3766,5181,2022-06-17,223.76,Transfer,Utilities
3767,5181,2021-08-07,213.65,Debit,Dining
3768,5181,2021-07-23,252.93,Transfer,Utilities
3769,5181,2022-07-20,15404.76,Credit,Grocery
3770,5181,2022-07-08,141.71,Transfer,Utilities
3771,5181,2022-11-09,4102.03,Payment,Entertainment
3772,5181,2022-12-27,6141.6,Payment,Utilities
3773,5181,2021-06-14,2788.68,Payment,Entertainment
3774,5181,2023-06-02,519.96,Debit,Education
3775,5181,2022-12-15,3954.82,Payment,Online Shopping
3776,5181,2021-12-07,1573.11,Payment,Online Shopping
3777,5181,2021-04-11,171.94,Debit,Utilities
3778,5181,2023-02-03,5250.18,Credit,Entertainment
3779,5181,2022-06-06,2464.65,Payment,Grocery
3780,5181,2021-01-08,891.08,Transfer,Healthcare
3781,5181,2021-11-18,358.78,Debit,Online Shopping
3782,5181,2021-05-12,771.13,Debit,Healthcare
3783,5181,2022-07-06,504.31,Debit,Utilities
3784,5181,2022-02-14,677.09,Debit,Fuel
3785,5181,2021-12-18,110.95,Debit,Online Shopping
3786,5181,2023-05-09,874.73,Transfer,Fuel
3787,5181,2021-06-01,213.1,Debit,Education
3788,5181,2021-05-30,243.01,Debit,Utilities
3789,5181,2021-03-13,148.38,Debit,Education
3790,5181,2022-05-16,559.47,Debit,Education
3791,5181,2021-12-20,8476.26,Credit,Utilities
3792,5181,2023-02-15,130.37,Debit,Online Shopping
3793,5181,2021-04-09,1015.32,Transfer,Grocery
3794,5181,2021-05-17,2358.91,Payment,Utilities
3795,5181,2021-05-09,956.87,Debit,Entertainment
3796,5181,2022-10-12,1437.91,Debit,Grocery
3797,5181,2022-04-27,216.29,Debit,Entertainment
3798,5181,2023-01-26,2312.4,Payment,Education
3799,5181,2021-11-06,5231.71,Credit,Online Shopping
3800,5181,2022-06-08,393.9,Debit,Grocery
3801,5181,2022-07-05,583.4,Debit,Utilities
3802,5181,2023-03-01,990.21,Transfer,Entertainment
3803,5181,2023-03-03,20266.26,Credit,Online Shopping
3804,5181,2023-04-30,4038.03,Payment,Entertainment
3805,5181,2022-10-10,63.95,Debit,Fuel
3806,5181,2022-02-16,85.01,Debit,Dining
3807,5652,2021-07-31,633.93,Debit,Grocery
3808,5652,2022-07-06,330.04,Debit,Grocery
3809,5652,2022-10-21,817.46,Transfer,Fuel
3810,5652,2021-05-24,2569.83,Payment,Grocery
3811,5652,2022-03-15,149.25,Debit,Online Shopping
3812,5652,2022-10-30,171.57,Debit,Utilities
3813,5652,2023-02-10,5162.12,Payment,Grocery
3814,5652,2021-09-14,2124.88,Debit,Fuel
3815,5652,2022-05-04,2789.24,Payment,Healthcare
3816,5652,2023-05-22,2416.41,Debit,Online Shopping
3817,5652,2023-02-19,615.28,Debit,Grocery
3818,5652,2021-03-08,3501.36,Payment,Online Shopping
3819,5652,2022-10-03,6712.42,Credit,Education
3820,5652,2023-03-24,4803.91,Payment,Online Shopping
3821,5652,2023-05-12,2703.47,Payment,Fuel
3822,5652,2022-03-21,5425.11,Credit,Grocery
3823,5652,2023-06-04,371.53,Transfer,Healthcare
3824,5652,2022-09-18,554.71,Debit,Utilities
3825,5652,2021-07-10,728.89,Debit,Grocery
3826,5652,2021-04-22,448.02,Debit,Entertainment
3827,5652,2022-03-28,2881.49,Payment,Grocery
3828,5652,2022-05-21,306.03,Debit,Grocery
3829,5652,2023-01-03,456.37,Debit,Online Shopping
3830,5652,2022-03-29,663.3,Debit,Utilities
3831,5652,2022-10-31,3961.22,Payment,Utilities
3832,5652,2022-05-03,281.81,Debit,Dining
3833,5652,2022-11-06,893.8,Transfer,Entertainment
3834,5652,2023-03-22,415.18,Debit,Dining
3835,5652,2023-03-22,157.41,Transfer,Utilities
3836,5652,2021-03-21,3789.74,Payment,Utilities
3837,5652,2021-04-22,411.81,Debit,Fuel
3838,5652,2022-06-10,1175.91,Debit,Dining
3839,5652,2023-04-27,2435.33,Payment,Online Shopping
3840,5652,2021-04-14,622.78,Debit,Grocery
3841,5652,2021-08-24,281.92,Debit,Online Shopping
3842,5652,2023-06-27,650.57,Debit,Utilities
3843,5652,2021-05-01,175.89,Debit,Education
3844,5652,2022-02-07,905.87,Debit,Grocery
3845,5652,2023-03-18,184.03,Debit,Online Shopping
3846,5652,2023-04-01,5557.53,Credit,Online Shopping
3847,5652,2022-10-27,435.37,Debit,Online Shopping
3848,5652,2022-11-22,2995.78,Payment,Entertainment
3849,5652,2021-09-02,58.86,Debit,Dining
3850,5652,2023-05-11,3436.66,Credit,Utilities
3851,5652,2022-12-07,335.2,Transfer,Online Shopping
3852,5652,2022-05-02,408.85,Debit,Healthcare
3853,5652,2021-07-11,1775.26,Payment,Entertainment
3854,5652,2021-12-01,2058.27,Transfer,Education
3855,5652,2022-01-04,2525.2,Payment,Utilities
3856,5436,2023-01-30,3699.68,Payment,Dining
3857,5436,2021-10-04,110.6,Debit,Fuel
3858,5436,2021-09-16,145.14,Transfer,Entertainment
3859,5436,2021-07-05,768.63,Transfer,Fuel
3860,5436,2021-11-27,185.37,Debit,Fuel
3861,5436,2022-07-13,1453.02,Debit,Grocery
3862,5436,2021-06-10,5426.1,Credit,Grocery
3863,5436,2022-01-14,549.35,Debit,Fuel
3864,5436,2021-01-28,392.92,Transfer,Online Shopping
3865,5436,2023-04-05,2474.88,Payment,Online Shopping
3866,5436,2023-05-29,95.62,Debit,Education
3867,5436,2023-01-16,431.34,Debit,Dining
3868,5436,2021-11-22,215.61,Debit,Online Shopping
3869,5436,2022-04-03,162.47,Transfer,Entertainment
3870,5436,2021-04-18,28871.27,Credit,Online Shopping
3871,5436,2022-09-01,1832.83,Transfer,Education
3872,5436,2023-03-19,100.22,Debit,Online Shopping
3873,5436,2023-04-20,452.01,Debit,Dining
3874,5436,2021-04-10,4223.93,Payment,Dining
3875,5436,2021-04-15,251.28,Debit,Online Shopping
3876,5436,2022-01-23,836.51,Transfer,Utilities
3877,5436,2023-05-20,7312.69,Payment,Grocery
3878,5436,2022-03-05,3915.24,Credit,Grocery
3879,5436,2021-06-07,184.07,Debit,Entertainment
3880,5436,2022-12-28,2452.82,Payment,Fuel
3881,5436,2022-01-18,4832.39,Credit,Fuel
3882,5436,2022-07-05,5652.71,Payment,Entertainment
3883,5436,2022-02-17,256.63,Debit,Grocery
3884,5436,2021-02-25,10292.48,Credit,Fuel
3885,5436,2022-07-25,2116.87,Payment,Education
3886,5436,2021-09-10,11592.52,Credit,Grocery
3887,5436,2022-06-01,3038.73,Payment,Entertainment
3888,5436,2022-03-09,6079.59,Payment,Entertainment
3889,5436,2022-02-23,267.78,Debit,Grocery
3890,5436,2022-04-14,600.52,Transfer,Entertainment
3891,5436,2021-03-17,2834.76,Credit,Entertainment
3892,5436,2023-06-13,2713.81,Payment,Utilities
3893,5436,2022-10-01,1381.56,Debit,Education
3894,5392,2021-08-10,1111.37,Transfer,Grocery
3895,5392,2023-03-06,7565.11,Credit,Healthcare
3896,5392,2022-08-17,1470.02,Debit,Online Shopping
3897,5392,2021-07-17,186.82,Debit,Online Shopping
3898,5392,2023-03-06,54.77,Debit,Dining
3899,5392,2023-02-12,450.13,Debit,Dining
3900,5392,2021-03-22,3636.63,Debit,Grocery
3901,5392,2023-01-13,2277.1,Payment,Online Shopping
3902,5392,2021-03-03,23.2,Debit,Education
3903,5392,2021-11-11,289.15,Debit,Utilities
3904,5392,2023-03-22,651.83,Debit,Healthcare
3905,5392,2022-01-10,30781.74,Credit,Grocery
3906,5392,2022-01-01,5152.25,Debit,Online Shopping
3907,5392,2021-04-01,2006.12,Payment,Online Shopping
3908,5392,2022-07-11,1708.35,Payment,Grocery
3909,5392,2022-06-24,461.93,Debit,Healthcare
3910,5392,2022-06-21,3534.66,Payment,Online Shopping
3911,5392,2021-02-20,268.82,Transfer,Utilities
3912,5392,2021-07-29,246.42,Transfer,Utilities
3913,5392,2021-02-13,3236.01,Payment,Utilities
3914,5392,2021-08-25,440.33,Debit,Dining
3915,5392,2022-04-12,841.87,Debit,Healthcare
3916,5392,2023-06-02,117.49,Debit,Online Shopping
3917,5392,2023-06-07,24909.26,Credit,Utilities
3918,5392,2021-10-22,246.09,Debit,Utilities
