app_id,snapshot_month,outstanding_balance,dpd,payment_amount,default_flag
10552,2022-07-31,48776.0,120,206.97,1
10552,2022-08-31,49164.13,180,119.95,1
10552,2022-09-30,49480.54,180,195.72,1
10552,2022-10-31,49894.05,135,101.91,1
10552,2022-11-30,50256.11,90,157.67,1
10552,2022-12-31,50485.42,165,294.19,1
10552,2023-01-31,50608.86,120,402.45,1
10552,2023-02-28,50962.39,120,173.65,1
10552,2023-03-31,51181.2,150,312.05,1
10552,2023-04-30,51653.54,165,60.79,1
10552,2023-05-31,51947.69,120,243.91,1
10552,2023-06-30,52073.12,105,415.69,1
10552,2023-07-31,52602.95,90,12.6,1
10552,2023-08-31,53030.23,165,120.67,1
10552,2023-09-30,53522.88,90,59.75,1
10552,2023-10-31,53839.97,90,240.44,1
10552,2023-11-30,54094.28,180,306.52,1
10553,2021-04-30,25496.15,30,574.36,0
10553,2021-05-31,25277.52,0,586.2,0
10553,2021-06-30,25044.79,10,597.15,0
10553,2021-07-31,24794.66,30,611.19,0
10553,2021-08-31,24561.7,10,590.41,0
10553,2021-09-30,24334.29,15,581.51,0
10553,2021-10-31,24253.1,75,432.01,0
10553,2021-11-30,24334.7,30,268.05,0
10553,2021-12-31,24671.5,180,14.03,1
10553,2022-01-31,24948.55,180,78.63,1
10553,2022-02-28,25169.5,120,138.72,1
10553,2022-03-31,25526.92,95,5.44,1
10553,2022-04-30,25791.41,90,103.52,1
10553,2022-05-31,26058.21,165,105.03,1
10553,2022-06-30,26269.82,120,164.06,1
10553,2022-07-31,26597.94,105,50.61,1
10553,2022-08-31,26932.12,150,49.27,1
10553,2022-09-30,27242.56,135,77.83,1
10553,2022-10-31,27572.25,120,63.06,1
10553,2022-11-30,27839.65,95,130.1,1
10553,2022-12-31,28127.61,90,113.39,1
10553,2023-01-31,28399.03,180,134.09,1
10553,2023-02-28,28663.56,135,144.89,1
10553,2023-03-31,28913.71,105,163.08,1
10553,2023-04-30,29254.41,180,76.14,1
10553,2023-05-31,29502.18,90,173.98,1
10553,2023-06-30,29889.41,180,38.1,1
10553,2023-07-31,30194.09,180,126.22,1
10553,2023-08-31,30535.04,105,94.35,1
10553,2023-09-30,30830.91,165,144.34,1
10553,2023-10-31,31191.15,105,84.24,1
10553,2023-11-30,31502.31,150,138.51,1
10555,2022-03-31,74550.72,15,2366.79,0
10555,2022-04-30,73372.82,0,2376.92,0
10555,2022-05-31,72339.96,0,2212.94,0
10555,2022-06-30,71258.62,10,2244.81,0
10555,2022-07-31,69981.94,5,2422.76,0
10555,2022-08-31,68749.74,30,2357.74,0
10555,2022-09-30,67528.19,0,2327.27,0
10555,2022-10-31,66331.98,0,2282.29,0
10555,2022-11-30,65191.15,10,2207.67,0
10555,2022-12-31,63956.85,0,2282.79,0
10555,2023-01-31,62672.69,45,2312.8,0
10555,2023-02-28,61434.37,30,2246.31,0
10555,2023-03-31,60184.99,45,2237.45,0
10555,2023-04-30,58837.96,0,2315.0,0
10555,2023-05-31,57451.34,0,2332.93,0
10555,2023-06-30,56122.45,45,2252.9,0
10555,2023-07-31,54691.82,5,2333.27,0
10555,2023-08-31,53165.78,0,2405.66,0
10555,2023-09-30,51714.02,30,2306.85,0
10555,2023-10-31,50150.03,5,2395.72,0
10555,2023-11-30,48544.72,0,2411.89,0
10556,2022-05-31,50641.22,0,1591.8,0
10556,2022-06-30,49355.79,10,1610.38,0
10556,2022-07-31,48022.02,5,1650.47,0
10556,2022-08-31,46666.1,15,1664.06,0
10556,2022-09-30,45927.38,65,1038.16,0
10556,2022-10-31,45010.66,30,1211.43,0
10556,2022-11-30,44891.08,150,408.39,1
10556,2022-12-31,45038.77,150,140.36,1
10556,2023-01-31,44883.94,105,443.83,1
10556,2023-02-28,45138.26,95,33.69,1
10556,2023-03-31,45270.94,120,156.96,1
10556,2023-04-30,45256.97,105,304.45,1
10556,2023-05-31,45296.69,150,250.68,1
10556,2023-06-30,45329.3,120,258.05,1
10556,2023-07-31,45241.99,95,378.17,1
10556,2023-08-31,45439.66,180,92.63,1
10556,2023-09-30,45264.01,120,467.22,1
10556,2023-10-31,45346.34,120,208.12,1
10556,2023-11-30,45185.42,150,451.89,1
10557,2021-02-28,79247.59,5,7963.58,0
10557,2021-03-31,72519.5,0,7844.16,0
10557,2021-04-30,65518.78,30,8022.03,0
10557,2021-05-31,58807.59,10,7633.92,0
10557,2021-06-30,51830.79,0,7805.0,0
10557,2021-07-31,45017.67,0,7543.07,0
10557,2021-08-31,37691.0,0,7960.67,0
10557,2021-09-30,29973.74,5,8248.08,0
10557,2021-10-31,22870.51,5,7525.36,0
10557,2021-11-30,15183.42,15,8009.18,0
10557,2021-12-31,7297.05,15,8100.2,0
10557,2022-01-31,0.0,30,7657.17,0
10558,2023-01-31,112257.08,30,2011.62,0
10558,2023-02-28,111385.58,0,2031.49,0
10558,2023-03-31,110543.91,15,1992.65,0
10558,2023-04-30,109639.58,30,2046.62,0
10558,2023-05-31,108726.2,30,2046.32,0
10558,2023-06-30,107712.5,0,2137.21,0
10558,2023-07-31,106689.63,15,2135.9,0
10558,2023-08-31,105657.06,45,2135.03,0
10558,2023-09-30,104661.45,5,2087.4,0
10558,2023-10-31,103705.55,0,2037.4,0
10558,2023-11-30,102722.13,0,2055.04,0
10559,2021-10-31,40748.47,15,954.21,0
10559,2021-11-30,40157.85,0,987.91,0
10559,2021-12-31,39623.33,0,926.06,0
10559,2022-01-31,39067.1,10,942.56,0
10559,2022-02-28,38486.86,0,961.14,0
10559,2022-03-31,37883.03,0,979.08,0
10559,2022-04-30,37329.28,0,923.11,0
10559,2022-05-31,36767.58,0,925.66,0
10559,2022-06-30,36143.15,0,982.91,0
10559,2022-07-31,35588.82,0,906.73,0
10559,2022-08-31,34979.37,0,956.44,0
10559,2022-09-30,34339.85,0,980.57,0
10559,2022-10-31,33688.29,15,986.37,0
10559,2022-11-30,33116.41,0,900.34,0
10559,2022-12-31,32505.18,0,934.12,0
10559,2023-01-31,31898.62,30,923.48,0
10559,2023-02-28,31256.74,0,952.9,0
10559,2023-03-31,30602.46,0,959.03,0
10559,2023-04-30,29907.07,10,993.76,0
10559,2023-05-31,29251.0,30,947.67,0
10559,2023-06-30,28584.86,0,951.33,0
10559,2023-07-31,27925.22,15,938.35,0
10559,2023-08-31,27284.38,5,913.11,0
10559,2023-09-30,26622.56,10,927.84,0
10559,2023-10-31,25959.62,15,922.51,0
10559,2023-11-30,25237.76,0,974.97,0
10560,2023-05-31,24098.35,0,1122.48,0
10560,2023-06-30,23166.64,0,1144.58,0
10560,2023-07-31,22257.66,0,1113.62,0
10560,2023-08-31,21344.52,0,1109.75,0
10560,2023-09-30,20345.98,0,1187.08,0
10560,2023-10-31,19328.91,30,1196.8,0
10560,2023-11-30,18401.93,5,1097.71,0
10561,2023-06-30,67115.04,10,6633.05,0
10561,2023-07-31,61492.44,45,6590.18,0
10561,2023-08-31,55588.56,5,6790.39,0
10561,2023-09-30,49881.57,5,6508.39,0
10561,2023-10-31,44256.03,15,6344.67,0
10561,2023-11-30,38420.49,45,6473.57,0
10562,2021-07-31,30101.16,30,529.62,0
10562,2021-08-31,29884.19,30,545.57,0
10562,2021-09-30,29656.35,15,554.08,0
10562,2021-10-31,29411.49,15,568.6,0
10562,2021-11-30,29186.75,0,545.82,0
10562,2021-12-31,28966.84,45,538.53,0
10562,2022-01-31,28742.52,0,540.54,0
10562,2022-02-28,28479.06,0,577.23,0
10562,2022-03-31,28250.86,0,539.1,0
10562,2022-04-30,27982.7,0,576.57,0
10562,2022-05-31,27735.61,0,552.56,0
10562,2022-06-30,27458.76,15,579.63,0
10562,2022-07-31,27208.13,5,550.39,0
10562,2022-08-31,26967.56,0,537.6,0
10562,2022-09-30,26703.73,0,558.22,0
10562,2022-10-31,26434.88,0,560.37,0
10562,2022-11-30,26160.43,5,563.03,0
10562,2022-12-31,25895.43,0,550.58,0
10562,2023-01-31,25647.7,15,530.42,0
10562,2023-02-28,25365.15,0,562.54,0
10562,2023-03-31,25062.5,45,579.55,0
10562,2023-04-30,24755.18,0,580.92,0
10562,2023-05-31,24464.55,30,560.88,0
10562,2023-06-30,24202.79,0,528.83,0
10562,2023-07-31,23933.38,0,533.62,0
10562,2023-08-31,23620.61,0,574.05,0
10562,2023-09-30,23304.64,0,573.82,0
10562,2023-10-31,22978.77,0,580.28,0
10562,2023-11-30,22670.58,0,559.04,0
10563,2022-03-31,38382.28,0,3946.69,0
10563,2022-04-30,35104.54,0,3856.68,0
10563,2022-05-31,31703.11,5,3930.92,0
10563,2022-06-30,28501.87,45,3679.43,0
10563,2022-07-31,25056.06,0,3875.71,0
10563,2022-08-31,21438.16,15,3995.83,0
10563,2022-09-30,18068.24,0,3693.28,0
10563,2022-10-31,14424.98,5,3915.79,0
10563,2022-11-30,10888.56,0,3754.0,0
10563,2022-12-31,7109.08,0,3943.71,0
10563,2023-01-31,3318.43,30,3897.88,0
10563,2023-02-28,0.0,0,3985.41,0
10564,2021-02-28,19079.29,5,587.46,0
10564,2021-03-31,18777.85,5,563.78,0
10564,2021-04-30,18425.91,0,610.14,0
10564,2021-05-31,18091.91,5,587.35,0
10564,2021-06-30,17737.79,15,602.89,0
10564,2021-07-31,17412.31,30,569.37,0
10564,2021-08-31,17035.78,0,615.95,0
10564,2021-09-30,16681.06,30,588.96,0
10564,2021-10-31,16292.77,0,617.66,0
10564,2021-11-30,15911.74,0,605.05,0
10564,2021-12-31,15560.19,0,570.34,0
10564,2022-01-31,15176.67,10,597.47,0
10564,2022-02-28,14768.27,15,617.08,0
10564,2022-03-31,14360.77,0,610.56,0
10564,2022-04-30,13970.31,15,587.92,0
10564,2022-05-31,13542.66,5,619.75,0
10564,2022-06-30,13149.81,0,579.06,0
10564,2022-07-31,12745.25,0,585.37,0
10564,2022-08-31,12312.91,30,607.58,0
10564,2022-09-30,11905.28,30,576.94,0
10564,2022-10-31,11475.28,5,593.69,0
10564,2022-11-30,11026.73,0,606.34,0
10564,2022-12-31,10577.04,15,601.31,0
10564,2023-01-31,10150.12,0,572.35,0
10564,2023-02-28,9689.23,45,600.46,0
10564,2023-03-31,9225.36,0,597.09,0
10564,2023-04-30,8756.0,45,596.21,0
10564,2023-05-31,8264.29,15,612.11,0
10564,2023-06-30,7803.88,5,574.04,0
10564,2023-07-31,7303.49,0,607.69,0
10564,2023-08-31,6795.68,15,608.24,0
10564,2023-09-30,6283.14,0,605.98,0
10564,2023-10-31,5776.4,0,593.13,0
10564,2023-11-30,5269.24,30,586.59,0
10565,2022-07-31,192126.2,0,3643.58,0
10565,2022-08-31,190119.64,0,3559.58,0
10565,2022-09-30,188153.63,0,3502.81,0
10565,2022-10-31,186069.54,10,3605.0,0
10565,2022-11-30,183893.28,45,3680.32,0
10565,2022-12-31,181975.54,0,3404.22,0
10565,2023-01-31,179718.07,15,3728.43,0
10565,2023-02-28,177754.07,5,3416.73,0
10565,2023-03-31,175626.4,0,3564.51,0
10565,2023-04-30,173464.28,5,3581.77,0
10565,2023-05-31,171434.93,0,3431.52,0
10565,2023-06-30,169112.39,45,3708.3,0
10565,2023-07-31,166929.21,0,3550.17,0
10565,2023-08-31,164845.29,45,3433.27,0
10565,2023-09-30,162542.12,30,3635.67,0
10565,2023-10-31,160237.49,0,3618.51,0
10565,2023-11-30,157807.61,0,3725.13,0
10566,2022-08-31,59600.03,0,1817.62,0
10566,2022-09-30,58327.67,0,1778.96,0
10566,2022-10-31,56919.25,0,1904.21,0
10566,2022-11-30,55520.4,30,1882.66,0
10566,2022-12-31,54043.54,15,1948.78,0
10566,2023-01-31,52602.6,0,1900.31,0
10566,2023-02-28,51108.28,30,1941.44,0
10566,2023-03-31,49590.4,10,1952.31,0
10566,2023-04-30,48164.39,0,1847.52,0
10566,2023-05-31,46778.03,15,1795.76,0
10566,2023-06-30,45371.4,5,1804.24,0
10566,2023-07-31,43930.02,45,1827.04,0
10566,2023-08-31,42440.94,45,1862.49,0
10566,2023-09-30,41011.11,30,1790.57,0
10566,2023-10-31,39535.77,0,1823.94,0
10566,2023-11-30,38046.75,5,1825.07,0
10568,2022-06-30,43321.3,10,1362.63,0
10568,2022-07-31,42357.0,0,1339.75,0
10568,2022-08-31,41428.15,10,1295.95,0
10568,2022-09-30,40452.14,5,1335.05,0
10568,2022-10-31,39461.56,10,1341.17,0
10568,2022-11-30,38396.39,5,1407.17,0
10568,2022-12-31,37399.31,0,1329.85,0
10568,2023-01-31,36386.16,0,1337.27,0
10568,2023-02-28,35309.61,5,1391.9,0
10568,2023-03-31,34226.97,5,1388.66,0
10568,2023-04-30,33129.61,0,1393.99,0
10568,2023-05-31,32001.7,15,1415.03,0
10568,2023-06-30,30885.43,30,1393.62,0
10568,2023-07-31,29812.01,0,1341.1,0
10568,2023-08-31,29108.3,35,962.08,0
10568,2023-09-30,28610.21,75,750.36,0
10568,2023-10-31,28745.38,180,112.78,1
10568,2023-11-30,28871.5,165,123.01,1
10569,2021-08-31,77377.35,15,1375.7,0
10569,2021-09-30,76943.89,0,1381.33,0
10569,2021-10-31,76522.43,0,1364.03,0
10569,2021-11-30,75978.08,10,1481.74,0
10569,2021-12-31,75421.01,10,1487.81,0
10569,2022-01-31,74906.2,0,1438.71,0
10569,2022-02-28,74348.9,45,1474.9,0
10569,2022-03-31,73878.48,45,1381.2,0
10569,2022-04-30,73299.86,0,1483.63,0
10569,2022-05-31,72770.54,0,1427.24,0
10569,2022-06-30,72297.38,0,1364.6,0
10569,2022-07-31,71807.86,0,1375.17,0
10569,2022-08-31,71288.41,15,1399.09,0
10569,2022-09-30,70800.46,30,1361.23,0
10569,2022-10-31,70268.64,5,1399.13,0
10569,2022-11-30,69765.87,0,1363.56,0
10569,2022-12-31,69231.82,45,1388.68,0
10569,2023-01-31,68687.0,10,1392.91,0
10569,2023-02-28,68031.57,0,1496.85,0
10569,2023-03-31,67476.35,0,1388.61,0
10569,2023-04-30,66913.8,10,1389.13,0
10569,2023-05-31,66280.52,0,1452.98,0
10569,2023-06-30,65614.86,10,1477.59,0
10569,2023-07-31,65008.42,0,1410.22,0
10569,2023-08-31,64324.87,30,1479.91,0
10569,2023-09-30,63709.32,15,1403.53,0
10569,2023-10-31,63106.64,45,1383.12,0
10569,2023-11-30,62477.66,0,1402.03,0
10570,2021-06-30,40496.34,0,3970.7,0
10570,2021-07-31,36925.68,0,4093.74,0
10570,2021-08-31,33484.33,10,3918.31,0
10570,2021-09-30,29811.78,0,4105.05,0
10570,2021-10-31,26234.08,30,3962.77,0
10570,2021-11-30,22566.53,15,4006.41,0
10570,2021-12-31,18810.61,0,4047.4,0
10570,2022-01-31,14954.47,0,4099.11,0
10570,2022-02-28,11228.61,45,3919.02,0
10570,2022-03-31,7214.29,0,4159.36,0
10570,2022-04-30,3194.04,15,4113.44,0
10570,2022-05-31,0.0,30,3917.16,0
10571,2022-09-30,360696.91,15,6781.44,0
10571,2022-10-31,357604.0,0,6639.76,0
10571,2022-11-30,354677.42,0,6443.02,0
10571,2022-12-31,351471.42,0,6693.66,0
10571,2023-01-31,348479.7,0,6447.86,0
10571,2023-02-28,345281.96,0,6624.46,0
10571,2023-03-31,342066.63,0,6610.6,0
10571,2023-04-30,338612.05,15,6818.23,0
10571,2023-05-31,335475.47,0,6466.27,0
10571,2023-06-30,331888.07,0,6886.24,0
10571,2023-07-31,328596.14,10,6555.5,0
10571,2023-08-31,325193.2,0,6634.13,0
10571,2023-09-30,321537.75,15,6853.19,0
10571,2023-10-31,317944.37,0,6755.16,0
10571,2023-11-30,314527.41,0,6543.42,0
10572,2021-11-30,55823.16,0,5438.13,0
10572,2021-12-31,50927.21,0,5598.39,0
10572,2022-01-31,46115.04,15,5453.01,0
10572,2022-02-28,41024.32,0,5671.0,0
10572,2022-03-31,35950.46,45,5590.08,0
10572,2022-04-30,31053.49,5,5349.35,0
10572,2022-05-31,26003.63,45,5440.61,0
10572,2022-06-30,20939.5,15,5391.35,0
10572,2022-07-31,15717.98,45,5485.0,0
10572,2022-08-31,10361.07,10,5554.7,0
10572,2022-09-30,4941.87,0,5549.58,0
10572,2022-10-31,0.0,15,5686.99,0
10573,2022-07-31,32215.54,0,1599.18,0
10573,2022-08-31,31108.77,5,1506.78,0
10573,2022-09-30,29994.78,30,1500.25,0
10573,2022-10-31,28808.04,45,1559.18,0
10573,2022-11-30,27588.14,0,1577.6,0
10573,2022-12-31,26418.46,0,1512.23,0
10573,2023-01-31,25177.87,0,1568.62,0
10573,2023-02-28,23900.92,45,1589.58,0
10573,2023-03-31,22626.01,0,1571.68,0
10573,2023-04-30,21447.41,0,1459.53,0
10573,2023-05-31,20132.77,5,1580.95,0
10573,2023-06-30,18809.9,15,1572.85,0
10573,2023-07-31,17486.71,0,1556.75,0
10573,2023-08-31,16133.2,5,1570.64,0
10573,2023-09-30,14729.29,0,1604.23,0
10573,2023-10-31,13391.88,0,1520.29,0
10573,2023-11-30,12093.59,0,1464.58,0
10574,2022-02-28,20844.11,5,461.61,0
10574,2022-03-31,20573.76,10,473.59,0
10574,2022-04-30,20286.61,5,487.74,0
10574,2022-05-31,20010.06,0,474.34,0
10574,2022-06-30,19712.65,0,492.51,0
10574,2022-07-31,19405.74,0,499.11,0
10574,2022-08-31,19115.26,30,479.69,0
10574,2022-09-30,18798.74,0,502.89,0
10574,2022-10-31,18518.8,30,463.23,0
10574,2022-11-30,18199.37,0,499.99,0
10574,2022-12-31,17877.38,0,499.43,0
10574,2023-01-31,17576.75,0,474.93,0
10574,2023-02-28,17274.32,45,473.81,0
10574,2023-03-31,16968.62,0,474.12,0
10574,2023-04-30,16635.47,30,498.6,0
10574,2023-05-31,16298.08,5,499.58,0
10574,2023-06-30,15981.68,5,475.31,0
10574,2023-07-31,15649.48,0,488.02,0
10574,2023-08-31,15335.98,0,466.08,0
10574,2023-09-30,15003.48,5,482.03,0
10574,2023-10-31,14642.1,0,507.66,0
10574,2023-11-30,14317.81,30,467.05,0
10577,2022-03-31,349047.85,45,6690.98,0
10577,2022-04-30,344471.62,5,6786.87,0
10577,2022-05-31,340380.1,0,6273.17,0
10577,2022-06-30,336240.67,0,6295.17,0
10577,2022-07-31,332202.48,0,6167.72,0
10577,2022-08-31,327679.97,30,6626.46,0
10577,2022-09-30,323181.05,0,6574.22,0
10577,2022-10-31,318955.68,5,6272.19,0
10577,2022-11-30,314306.21,15,6669.52,0
10577,2022-12-31,309946.12,10,6350.7,0
10577,2023-01-31,305664.83,5,6244.28,0
10577,2023-02-28,301170.06,0,6430.65,0
10577,2023-03-31,296861.72,0,6215.75,0
10577,2023-04-30,292414.44,0,6327.4,0
10577,2023-05-31,287868.95,0,6397.45,0
10577,2023-06-30,282983.25,30,6708.87,0
10577,2023-07-31,278105.04,0,6670.43,0
10577,2023-08-31,273422.65,0,6443.73,0
10577,2023-09-30,268527.94,30,6626.38,0
10577,2023-10-31,263703.3,45,6525.32,0
10577,2023-11-30,258995.73,30,6377.69,0
10579,2022-01-31,24895.42,30,470.48,0
10579,2022-02-28,24591.81,30,467.5,0
10579,2022-03-31,24286.26,0,467.45,0
10579,2022-04-30,23975.7,10,470.45,0
10579,2022-05-31,23676.87,15,456.67,0
10579,2022-06-30,23353.69,0,479.05,0
10579,2022-07-31,23061.03,0,446.4,0
10579,2022-08-31,22733.11,0,479.74,0
10579,2022-09-30,22428.06,0,454.71,0
10579,2022-10-31,22131.03,15,444.68,0
10579,2022-11-30,21810.11,5,466.62,0
10579,2022-12-31,21497.42,0,456.27,0
10579,2023-01-31,21162.37,5,476.58,0
10579,2023-02-28,20842.89,0,458.8,0
10579,2023-03-31,20510.31,15,469.79,0
10579,2023-04-30,20192.2,45,453.14,0
10579,2023-05-31,19876.55,30,448.58,0
10579,2023-06-30,19550.57,5,456.83,0
10579,2023-07-31,19212.35,0,466.93,0
10579,2023-08-31,18869.58,0,469.25,0
10579,2023-09-30,18528.2,0,465.61,0
10579,2023-10-31,18165.62,0,484.55,0
10579,2023-11-30,17814.39,0,470.83,0
10580,2023-07-31,60669.52,0,5774.77,0
10580,2023-08-31,55803.36,0,5740.81,0
10580,2023-09-30,50717.18,0,5890.68,0
10580,2023-10-31,45662.39,0,5785.97,0
10580,2023-11-30,40300.98,0,6019.7,0
10581,2022-11-30,42980.12,0,799.79,0
10581,2022-12-31,42643.18,0,813.3,0
10581,2023-01-31,42284.56,0,831.25,0
10581,2023-02-28,41929.35,10,823.86,0
10581,2023-03-31,41630.53,0,763.54,0
10581,2023-04-30,41310.93,0,781.01,0
10581,2023-05-31,40994.34,0,774.45,0
10581,2023-06-30,40680.51,15,768.18,0
10581,2023-07-31,40334.01,10,797.38,0
10581,2023-08-31,39982.98,0,798.06,0
10581,2023-09-30,39653.95,0,772.18,0
10581,2023-10-31,39282.8,0,810.65,0
10581,2023-11-30,38905.86,0,812.32,0
10582,2022-09-30,51788.09,30,1240.71,0
10582,2022-10-31,51213.21,45,1196.34,0
10582,2022-11-30,50634.79,0,1192.98,0
10582,2022-12-31,50017.7,15,1224.7,0
10582,2023-01-31,49391.28,0,1226.64,0
10582,2023-02-28,48751.68,0,1232.29,0
10582,2023-03-31,48096.18,0,1240.52,0
10582,2023-04-30,47504.66,0,1168.68,0
10582,2023-05-31,47674.6,45,400.11,0
10582,2023-06-30,47658.13,75,588.57,0
10582,2023-07-31,47921.97,90,308.05,1
10582,2023-08-31,48468.93,95,28.11,1
10582,2023-09-30,48843.06,95,207.49,1
10582,2023-10-31,49176.61,120,252.57,1
10582,2023-11-30,49593.3,120,173.43,1
10583,2022-12-31,68879.0,0,1565.04,0
10583,2023-01-31,68290.12,5,1524.49,0
10583,2023-02-28,67658.06,0,1559.67,0
10583,2023-03-31,67056.94,0,1520.14,0
10583,2023-04-30,66339.03,0,1628.76,0
10583,2023-05-31,65584.04,0,1656.1,0
10583,2023-06-30,64860.92,45,1613.97,0
10583,2023-07-31,64124.28,5,1617.67,0
10583,2023-08-31,63407.03,5,1588.27,0
10583,2023-09-30,62730.39,0,1537.92,0
10583,2023-10-31,62068.17,30,1514.3,0
10583,2023-11-30,61343.41,45,1567.86,0
10584,2023-06-30,60331.38,0,3006.07,0
10584,2023-07-31,58090.8,30,2853.95,0
10584,2023-08-31,55846.32,45,2835.07,0
10584,2023-09-30,53555.87,0,2858.22,0
10584,2023-10-31,51247.36,0,2852.99,0
10584,2023-11-30,48858.46,45,2909.92,0
10586,2022-11-30,31005.31,0,740.09,0
10586,2022-12-31,30616.02,30,730.35,0
10586,2023-01-31,30237.69,0,715.1,0
10586,2023-02-28,29818.34,0,751.97,0
10586,2023-03-31,29411.57,0,734.77,0
10586,2023-04-30,29020.79,0,714.31,0
10586,2023-05-31,28624.28,30,715.74,0
10586,2023-06-30,28196.68,0,742.46,0
10586,2023-07-31,27791.55,0,715.3,0
10586,2023-08-31,27376.5,0,720.75,0
10586,2023-09-30,26973.07,30,704.58,0
10586,2023-10-31,26525.8,15,743.97,0
10586,2023-11-30,26096.39,5,721.19,0
10587,2022-12-31,60506.98,45,1453.51,0
10587,2023-01-31,59900.03,0,1459.09,0
10587,2023-02-28,59298.02,15,1445.6,0
10587,2023-03-31,58793.79,0,1339.35,0
10587,2023-04-30,58229.5,0,1392.3,0
10587,2023-05-31,57671.3,5,1378.27,0
10587,2023-06-30,57123.41,10,1360.09,0
10587,2023-07-31,56470.43,10,1457.47,0
10587,2023-08-31,55810.89,0,1454.83,0
10587,2023-09-30,55201.54,30,1395.35,0
10587,2023-10-31,54629.92,0,1349.04,0
10587,2023-11-30,54067.23,10,1332.07,0
10588,2021-06-30,10254.38,0,961.95,0
10588,2021-07-31,9436.67,5,1019.38,0
10588,2021-08-31,8603.0,0,1019.26,0
10588,2021-09-30,7723.63,15,1048.56,0
10588,2021-10-31,6898.45,0,977.08,0
10588,2021-11-30,6038.75,30,995.37,0
10588,2021-12-31,5112.92,0,1044.59,0
10588,2022-01-31,4207.74,15,1005.74,0
10588,2022-02-28,3326.55,5,963.94,0
10588,2022-03-31,2422.88,0,969.09,0
10588,2022-04-30,1430.59,30,1039.94,0
10588,2022-05-31,425.82,0,1032.91,0
10589,2021-05-31,206746.68,0,3678.57,0
10589,2021-06-30,204631.78,5,3923.93,0
10589,2021-07-31,202538.66,15,3883.65,0
10589,2021-08-31,200588.92,0,3721.95,0
10589,2021-09-30,198338.51,10,4005.57,0
10589,2021-10-31,196222.73,0,3851.24,0
10589,2021-11-30,193959.74,15,3979.94,0
10589,2021-12-31,191695.23,45,3961.66,0
10589,2022-01-31,189612.05,0,3760.51,0
10589,2022-02-28,187433.08,15,3838.08,0
10589,2022-03-31,185275.02,0,3798.09,0
10589,2022-04-30,182991.89,30,3904.29,0
10589,2022-05-31,180735.07,10,3858.0,0
10589,2022-06-30,178383.23,0,3933.27,0
10589,2022-07-31,176306.48,10,3637.61,0
10589,2022-08-31,173953.01,0,3896.15,0
10589,2022-09-30,171719.96,0,3755.14,0
10589,2022-10-31,169503.64,15,3718.87,0
10589,2022-11-30,167047.25,5,3939.54,0
10589,2022-12-31,164841.68,0,3667.24,0
10589,2023-01-31,162563.55,0,3720.49,0
10589,2023-02-28,160274.95,15,3711.03,0
10589,2023-03-31,157883.69,0,3793.67,0
10589,2023-04-30,155508.78,10,3756.39,0
10589,2023-05-31,152960.83,15,3908.65,0
10589,2023-06-30,150398.66,30,3900.58,0
10589,2023-07-31,147957.06,0,3757.59,0
10589,2023-08-31,145451.45,0,3800.23,0
10589,2023-09-30,143011.52,0,3712.63,0
10589,2023-10-31,140373.2,10,3889.67,0
10589,2023-11-30,137816.82,10,3784.65,0
10590,2022-07-31,49141.47,45,871.91,0
10590,2022-08-31,48862.08,0,889.57,0
10590,2022-09-30,48540.71,0,928.07,0
10590,2022-10-31,48280.73,0,862.69,0
10590,2022-11-30,47996.49,5,883.73,0
10590,2022-12-31,47717.35,0,875.1,0
10590,2023-01-31,47362.83,5,947.01,0
10590,2023-02-28,47026.66,0,924.26,0
10590,2023-03-31,46729.06,45,881.51,0
10590,2023-04-30,46430.11,10,879.17,0
10590,2023-05-31,46068.53,0,938.09,0
10590,2023-06-30,45762.93,0,877.61,0
10590,2023-07-31,45380.48,10,950.68,0
10590,2023-08-31,45058.0,15,885.95,0
10590,2023-09-30,44749.45,0,868.02,0
10590,2023-10-31,44382.13,45,922.96,0
10590,2023-11-30,44017.61,45,915.6,0
10592,2022-04-30,209868.59,0,4004.08,0
10592,2022-05-31,207863.42,10,3859.01,0
10592,2022-06-30,205744.23,5,3955.31,0
10592,2022-07-31,203551.44,15,4010.2,0
10592,2022-08-31,201457.48,45,3892.0,0
10592,2022-09-30,199438.63,10,3798.39,0
10592,2022-10-31,197426.35,15,3773.99,0
10592,2022-11-30,195363.18,30,3807.1,0
10592,2022-12-31,193066.94,0,4021.95,0
10592,2023-01-31,190932.17,0,3840.19,0
10592,2023-02-28,188814.99,15,3803.75,0
10592,2023-03-31,186477.31,0,4005.55,0
10592,2023-04-30,184419.78,0,3704.74,0
10592,2023-05-31,182125.63,0,3923.19,0
10592,2023-06-30,179702.53,15,4031.88,0
10592,2023-07-31,177438.18,15,3851.72,0
10592,2023-08-31,175208.54,0,3797.01,0
10592,2023-09-30,172872.78,0,3883.44,0
10592,2023-10-31,170428.63,0,3971.19,0
10592,2023-11-30,168040.96,0,3893.12,0
10594,2021-12-31,53317.78,0,1746.32,0
10594,2022-01-31,52171.23,0,1599.75,0
10594,2022-02-28,50950.1,15,1664.59,0
10594,2022-03-31,49787.84,0,1595.33,0
10594,2022-04-30,49184.84,35,1026.2,0
10594,2022-05-31,49036.76,60,566.15,0
10594,2022-06-30,49365.8,150,87.77,1
10594,2022-07-31,49655.87,105,129.54,1
10594,2022-08-31,49703.2,135,374.75,1
